Segment,EDA Values
138,"[0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
139,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124]"
140,"[0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
141,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
142,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
143,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885]"
144,"[0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
145,"[0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
146,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
147,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
