LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1729244907.183198,282094.500,39855,4,EM,1,100,RB
1729244907.233448,282144.750,39855,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244907.283698,282195.000,39855,4,EM,1,100,PS
1729244907.333947,282245.250,39886,4,EM,1,100,RS
1729244907.384197,282295.500,39886,4,EM,1,100,RB
1729244907.434447,282345.750,39886,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244907.484697,282396.000,39886,4,EM,1,100,PS
1729244907.534946,282446.250,39920,4,EM,1,100,RS
1729244907.585196,282496.500,39920,4,EM,1,100,RB
1729244907.635446,282546.750,39920,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244907.685696,282597.000,39920,4,EM,1,100,PS
1729244907.735945,282647.250,39951,4,EM,1,100,RS
1729244907.786195,282697.500,39951,4,EM,1,100,RB
1729244907.836445,282747.750,39951,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244907.886695,282798.000,39951,4,EM,1,100,PS
1729244907.937444,282848.750,39987,4,EM,1,100,RS
1729244907.988194,282899.500,39987,4,EM,1,100,RB
1729244908.038944,282950.250,39987,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244908.089694,283001.000,39987,4,EM,1,100,PS
1729244908.140193,283051.500,40021,4,EM,1,100,RS
1729244908.190693,283102.000,40021,4,EM,1,100,RB
1729244908.241193,283152.500,40021,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244908.291693,283203.000,40021,4,EM,1,100,PS
1729244908.341692,283253.000,40054,4,EM,1,100,RS
1729244908.391692,283303.000,40054,4,EM,1,100,RB
1729244908.441692,283353.000,40054,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244908.491692,283403.000,40054,4,EM,1,100,PS
1729244908.541941,283453.250,40086,4,EM,1,100,RS
1729244908.592191,283503.500,40086,4,EM,1,100,RB
1729244908.642441,283553.750,40086,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244908.692691,283604.000,40086,4,EM,1,100,PS
1729244908.767940,283679.250,40124,4,EM,1,100,RS
1729244908.843190,283754.500,40124,4,EM,1,100,RB
1729244908.918440,283829.750,40124,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244908.993689,283905.000,40124,4,EM,1,100,PS
1729244909.044689,283956.000,40160,4,EM,1,100,RS
1729244909.095689,284007.000,40160,4,EM,1,100,RB
1729244909.146688,284058.000,40160,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244909.197688,284109.000,40160,4,EM,1,100,PS
1729244909.247938,284159.250,40192,4,EM,1,100,RS
1729244909.298188,284209.500,40192,4,EM,1,100,RB
1729244909.348438,284259.750,40192,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244909.398687,284310.000,40192,4,EM,1,100,PS
1729244909.448937,284360.250,40225,4,EM,1,100,RS
1729244909.499187,284410.500,40225,4,EM,1,100,RB
1729244909.549437,284460.750,40225,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244909.599686,284511.000,40225,4,EM,1,100,PS
1729244909.649936,284561.250,40258,4,EM,1,100,RS
1729244909.700186,284611.500,40258,4,EM,1,100,RB
1729244909.750436,284661.750,40258,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244909.800685,284712.000,40258,4,EM,1,100,PS
1729244909.850935,284762.250,40293,4,EM,1,100,RS
1729244909.901185,284812.500,40293,4,EM,1,100,RB
1729244909.951435,284862.750,40293,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244910.001684,284913.000,40293,4,EM,1,100,PS
1729244910.051934,284963.250,40326,4,EM,1,100,RS
1729244910.102184,285013.500,40326,4,EM,1,100,RB
1729244910.152434,285063.750,40326,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244910.202683,285114.000,40326,4,EM,1,100,PS
1729244910.252933,285164.250,40358,4,EM,1,100,RS
1729244910.303183,285214.500,40358,4,EM,1,100,RB
1729244910.353433,285264.750,40358,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244910.403682,285315.000,40358,4,EM,1,100,PS
1729244910.453932,285365.250,40392,4,EM,1,100,RS
