LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1713788015.176466,141532.250,21262,4,EM,1,100,RS
1713788015.226717,141582.500,21262,4,EM,1,100,RB
1713788015.276967,141632.750,21262,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788015.327218,141683.000,21262,4,EM,1,100,PS
1713788015.378469,141734.250,21295,4,EM,1,100,RS
1713788015.429719,141785.500,21295,4,EM,1,100,RB
1713788015.480970,141836.750,21295,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788015.532221,141888.000,21295,4,EM,1,100,PS
1713788015.582471,141938.250,21331,4,EM,1,100,RS
1713788015.632722,141988.500,21331,4,EM,1,100,RB
1713788015.682972,142038.750,21331,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788015.733223,142089.000,21331,4,EM,1,100,PS
1713788015.784224,142140.000,21362,4,EM,1,100,RS
1713788015.835224,142191.000,21362,4,EM,1,100,RB
1713788015.886225,142242.000,21362,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788015.937226,142293.000,21362,4,EM,1,100,PS
1713788015.987476,142343.250,21396,4,EM,1,100,RS
1713788016.037727,142393.500,21396,4,EM,1,100,RB
1713788016.087978,142443.750,21396,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788016.138228,142494.000,21396,4,EM,1,100,PS
1713788016.188729,142544.500,21428,4,EM,1,100,RS
1713788016.239230,142595.000,21428,4,EM,1,100,RB
1713788016.289730,142645.500,21428,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788016.340231,142696.000,21428,4,EM,1,100,PS
1713788016.390732,142746.500,21461,4,EM,1,100,RS
1713788016.441232,142797.000,21461,4,EM,1,100,RB
1713788016.491733,142847.500,21461,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788016.542233,142898.000,21461,4,EM,1,100,PS
1713788016.594484,142950.250,21493,4,EM,1,100,RS
1713788016.646735,143002.500,21493,4,EM,1,100,RB
1713788016.698986,143054.750,21493,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788016.751236,143107.000,21493,4,EM,1,100,PS
1713788016.801237,143157.000,21526,4,EM,1,100,RS
1713788016.851238,143207.000,21526,4,EM,1,100,RB
