LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1713788267.927459,394280.000,62652,2,GY,1,100,0.366
1713788267.967459,394320.000,62652,2,GY,1,100,0.336
1713788268.007460,394360.000,62669,3,GY,1,100,-0.671
1713788268.047460,394400.000,62669,3,GY,1,100,0.061
1713788268.087461,394440.000,62669,3,GY,1,100,0.061
1713788268.127461,394480.000,62685,2,GY,1,100,-1.068
1713788268.167462,394520.000,62685,2,GY,1,100,-0.031
1713788268.207462,394560.000,62703,3,GY,1,100,0.732
1713788268.247463,394600.000,62703,3,GY,1,100,-1.129
1713788268.287463,394640.000,62703,3,GY,1,100,-0.305
1713788268.327464,394680.000,62717,2,GY,1,100,1.892
1713788268.367464,394720.000,62717,2,GY,1,100,1.678
1713788268.407131,394759.667,62736,3,GY,1,100,0.092
1713788268.446799,394799.333,62736,3,GY,1,100,0.244
1713788268.486466,394839.000,62736,3,GY,1,100,1.617
1713788268.526966,394879.500,62753,2,GY,1,100,1.190
1713788268.567467,394920.000,62753,2,GY,1,100,-0.488
1713788268.607217,394959.750,62775,4,GY,1,100,-0.610
1713788268.646968,394999.500,62775,4,GY,1,100,-0.031
1713788268.686718,395039.250,62775,4,GY,1,100,0.275
1713788268.726469,395079.000,62775,4,GY,1,100,0.580
1713788268.766803,395119.333,62791,3,GY,1,100,0.275
1713788268.807137,395159.667,62791,3,GY,1,100,-0.397
1713788268.847471,395200.000,62791,3,GY,1,100,-0.763
1713788268.886971,395239.500,62807,2,GY,1,100,-0.183
1713788268.926471,395279.000,62807,2,GY,1,100,0.061
1713788268.966472,395319.000,62823,3,GY,1,100,-0.092
1713788269.006473,395359.000,62823,3,GY,1,100,0.305
1713788269.046473,395399.000,62823,3,GY,1,100,0.122
1713788269.093474,395446.000,62840,2,GY,1,100,-0.488
1713788269.140474,395493.000,62840,2,GY,1,100,-0.122
1713788269.180475,395533.000,62857,2,GY,1,100,-0.031
1713788269.220475,395573.000,62857,2,GY,1,100,-0.885
1713788269.260476,395613.000,62872,3,GY,1,100,-0.549
1713788269.300476,395653.000,62872,3,GY,1,100,0.580
1713788269.340477,395693.000,62872,3,GY,1,100,-0.122
1713788269.380477,395733.000,62888,3,GY,1,100,-0.977
1713788269.420478,395773.000,62888,3,GY,1,100,-0.061
1713788269.460478,395813.000,62888,3,GY,1,100,0.336
1713788269.500479,395853.000,62905,2,GY,1,100,0.488
1713788269.540479,395893.000,62905,2,GY,1,100,0.397
1713788269.580480,395933.000,62922,3,GY,1,100,-0.244
1713788269.620480,395973.000,62922,3,GY,1,100,0.122
1713788269.660481,396013.000,62922,3,GY,1,100,0.397
1713788269.700481,396053.000,62938,2,GY,1,100,0.397
1713788269.740482,396093.000,62938,2,GY,1,100,0.061
1713788269.780482,396133.000,62953,3,GY,1,100,-0.214
1713788269.820483,396173.000,62953,3,GY,1,100,-0.610
1713788269.860483,396213.000,62953,3,GY,1,100,-2.411
1713788269.900484,396253.000,62973,2,GY,1,100,-0.488
1713788269.940485,396293.000,62973,2,GY,1,100,2.441
1713788269.980485,396333.000,62989,3,GY,1,100,3.723
1713788270.020485,396373.000,62989,3,GY,1,100,2.319
1713788270.060486,396413.000,62989,3,GY,1,100,0.916
1713788270.100487,396453.000,63006,2,GY,1,100,0.732
1713788270.140487,396493.000,63006,2,GY,1,100,1.221
1713788270.180488,396533.000,63021,3,GY,1,100,1.099
1713788270.220488,396573.000,63021,3,GY,1,100,0.366
1713788270.260489,396613.000,63021,3,GY,1,100,0.916
1713788270.300489,396653.000,63040,2,GY,1,100,-1.984
1713788270.340490,396693.000,63040,2,GY,1,100,-4.028
1713788270.380490,396733.000,63058,3,GY,1,100,-5.127
1713788270.420491,396773.000,63058,3,GY,1,100,-2.563
1713788270.460491,396813.000,63058,3,GY,1,100,1.587
1713788270.500492,396853.000,63076,2,GY,1,100,0.519
1713788270.540492,396893.000,63076,2,GY,1,100,-1.923
1713788270.580493,396933.000,63090,3,GY,1,100,-0.946
1713788270.620493,396973.000,63090,3,GY,1,100,-2.716
1713788270.660494,397013.000,63090,3,GY,1,100,-1.495
1713788270.700494,397053.000,63109,3,GY,1,100,0.549
1713788270.740495,397093.000,63109,3,GY,1,100,1.038
1713788270.780495,397133.000,63109,3,GY,1,100,-1.923
1713788270.820496,397173.000,63125,2,GY,1,100,-3.387
1713788270.860496,397213.000,63125,2,GY,1,100,-2.655
1713788270.900497,397253.000,63143,3,GY,1,100,-1.801
1713788270.940497,397293.000,63143,3,GY,1,100,-1.678
1713788270.980498,397333.000,63143,3,GY,1,100,0.610
1713788271.020498,397373.000,63157,2,GY,1,100,-0.031
1713788271.060499,397413.000,63157,2,GY,1,100,-1.953
1713788271.107499,397460.000,63174,2,GY,1,100,-1.892
1713788271.154500,397507.000,63174,2,GY,1,100,1.343
1713788271.194500,397547.000,63191,3,GY,1,100,2.441
1713788271.234501,397587.000,63191,3,GY,1,100,1.160
1713788271.274502,397627.000,63191,3,GY,1,100,1.282
1713788271.314502,397667.000,63208,2,GY,1,100,0.580
1713788271.354503,397707.000,63208,2,GY,1,100,0.366
1713788271.394170,397746.667,63224,3,GY,1,100,1.953
1713788271.433837,397786.333,63224,3,GY,1,100,1.068
1713788271.473504,397826.000,63224,3,GY,1,100,0.153
1713788271.513505,397866.000,63242,2,GY,1,100,1.892
1713788271.553505,397906.000,63242,2,GY,1,100,2.106
1713788271.593506,397946.000,63258,3,GY,1,100,0.946
1713788271.633506,397986.000,63258,3,GY,1,100,2.075
1713788271.673507,398026.000,63258,3,GY,1,100,2.502
1713788271.713507,398066.000,63275,2,GY,1,100,-0.153
1713788271.753508,398106.000,63275,2,GY,1,100,1.007
1713788271.793842,398146.333,63290,3,GY,1,100,-0.061
1713788271.834175,398186.667,63290,3,GY,1,100,0.641
1713788271.874509,398227.000,63290,3,GY,1,100,1.587
1713788271.914176,398266.667,63307,3,GY,1,100,-0.183
1713788271.953844,398306.333,63307,3,GY,1,100,-0.641
1713788271.993511,398346.000,63307,3,GY,1,100,0.702
1713788272.033511,398386.000,63323,2,GY,1,100,0.244
1713788272.073512,398426.000,63323,2,GY,1,100,-0.122
1713788272.113512,398466.000,63340,3,GY,1,100,0.885
1713788272.153513,398506.000,63340,3,GY,1,100,-0.061
1713788272.193513,398546.000,63340,3,GY,1,100,0.031
1713788272.234014,398586.500,63357,2,GY,1,100,3.204
1713788272.274514,398627.000,63357,2,GY,1,100,7.935
1713788272.314182,398666.667,63372,3,GY,1,100,2.228
1713788272.353849,398706.333,63372,3,GY,1,100,-10.986
1713788272.393516,398746.000,63372,3,GY,1,100,-14.313
1713788272.433517,398786.000,63388,2,GY,1,100,4.822
1713788272.473517,398826.000,63388,2,GY,1,100,15.533
1713788272.513517,398866.000,63408,3,GY,1,100,22.461
1713788272.553518,398906.000,63408,3,GY,1,100,-1.221
1713788272.593518,398946.000,63408,3,GY,1,100,-6.317
1713788272.633519,398986.000,63424,2,GY,1,100,-11.414
1713788272.673520,399026.000,63424,2,GY,1,100,-9.247
1713788272.713520,399066.000,63441,3,GY,1,100,3.754
1713788272.753520,399106.000,63441,3,GY,1,100,8.209
1713788272.793521,399146.000,63441,3,GY,1,100,3.448
1713788272.833522,399186.000,63458,2,GY,1,100,-2.563
1713788272.873522,399226.000,63458,2,GY,1,100,-3.082
1713788272.913522,399266.000,63475,3,GY,1,100,0.000
1713788272.953523,399306.000,63475,3,GY,1,100,1.678
1713788272.993524,399346.000,63475,3,GY,1,100,1.282
1713788273.033524,399386.000,63491,2,GY,1,100,0.854
1713788273.073525,399426.000,63491,2,GY,1,100,1.434
1713788273.113525,399466.000,63506,3,GY,1,100,2.533
1713788273.153526,399506.000,63506,3,GY,1,100,1.984
1713788273.193526,399546.000,63506,3,GY,1,100,2.411
1713788273.240027,399592.500,63523,2,GY,1,100,1.678
1713788273.286527,399639.000,63523,2,GY,1,100,-0.458
1713788273.326528,399679.000,63542,3,GY,1,100,4.517
1713788273.366529,399719.000,63542,3,GY,1,100,0.000
1713788273.406529,399759.000,63542,3,GY,1,100,-0.427
1713788273.447029,399799.500,63558,2,GY,1,100,0.244
1713788273.487530,399840.000,63558,2,GY,1,100,0.458
1713788273.527530,399880.000,63574,3,GY,1,100,-0.488
1713788273.567531,399920.000,63574,3,GY,1,100,0.153
1713788273.607532,399960.000,63574,3,GY,1,100,0.824
1713788273.647532,400000.000,63596,7,GY,1,100,-0.610
1713788273.687532,400040.000,63596,7,GY,1,100,-0.793
1713788273.727533,400080.000,63596,7,GY,1,100,-0.275
1713788273.767534,400120.000,63596,7,GY,1,100,-0.061
1713788273.807534,400160.000,63596,7,GY,1,100,0.549
1713788273.847535,400200.000,63596,7,GY,1,100,-0.336
1713788273.887535,400240.000,63596,7,GY,1,100,-1.373
1713788273.927536,400280.000,63612,2,GY,1,100,-0.854
1713788273.967536,400320.000,63612,2,GY,1,100,-0.366
1713788274.007537,400360.000,63629,3,GY,1,100,-0.732
1713788274.047537,400400.000,63629,3,GY,1,100,-0.427
1713788274.087538,400440.000,63629,3,GY,1,100,0.244
1713788274.127538,400480.000,63645,2,GY,1,100,-0.549
1713788274.167539,400520.000,63645,2,GY,1,100,-0.458
1713788274.207539,400560.000,63665,3,GY,1,100,0.702
1713788274.247540,400600.000,63665,3,GY,1,100,0.763
1713788274.287540,400640.000,63665,3,GY,1,100,0.793
1713788274.327541,400680.000,63679,2,GY,1,100,0.397
1713788274.367541,400720.000,63679,2,GY,1,100,0.122
1713788274.407542,400760.000,63696,3,GY,1,100,0.854
1713788274.447542,400800.000,63696,3,GY,1,100,0.763
1713788274.487543,400840.000,63696,3,GY,1,100,-0.061
1713788274.527543,400880.000,63713,3,GY,1,100,0.122
1713788274.567544,400920.000,63713,3,GY,1,100,0.305
1713788274.607544,400960.000,63713,3,GY,1,100,0.061
1713788274.647545,401000.000,63730,2,GY,1,100,0.244
1713788274.687545,401040.000,63730,2,GY,1,100,-0.122
1713788274.727212,401079.667,63746,3,GY,1,100,-0.732
1713788274.766880,401119.333,63746,3,GY,1,100,-0.183
1713788274.806547,401159.000,63746,3,GY,1,100,0.275
1713788274.847047,401199.500,63764,2,GY,1,100,0.366
1713788274.887548,401240.000,63764,2,GY,1,100,0.214
1713788274.927215,401279.667,63780,3,GY,1,100,0.275
1713788274.966882,401319.333,63780,3,GY,1,100,0.275
1713788275.006549,401359.000,63780,3,GY,1,100,0.397
1713788275.046550,401399.000,63797,2,GY,1,100,0.824
1713788275.086550,401439.000,63797,2,GY,1,100,0.366
1713788275.126884,401479.333,63811,3,GY,1,100,-0.061
1713788275.167218,401519.667,63811,3,GY,1,100,0.519
1713788275.207552,401560.000,63811,3,GY,1,100,-0.061
1713788275.247553,401600.000,63831,2,GY,1,100,-0.183
1713788275.287553,401640.000,63831,2,GY,1,100,0.641
1713788275.331554,401684.000,63847,3,GY,1,100,-0.214
1713788275.375554,401728.000,63847,3,GY,1,100,-0.549
1713788275.419555,401772.000,63847,3,GY,1,100,0.122
1713788275.459555,401812.000,63864,2,GY,1,100,0.122
1713788275.499556,401852.000,63864,2,GY,1,100,-0.031
1713788275.539556,401892.000,63879,3,GY,1,100,0.793
1713788275.579557,401932.000,63879,3,GY,1,100,0.336
1713788275.619557,401972.000,63879,3,GY,1,100,-0.549
1713788275.659558,402012.000,63898,2,GY,1,100,0.214
1713788275.699558,402052.000,63898,2,GY,1,100,1.068
1713788275.739559,402092.000,63914,3,GY,1,100,0.610
1713788275.779559,402132.000,63914,3,GY,1,100,0.336
1713788275.819560,402172.000,63914,3,GY,1,100,0.244
1713788275.859560,402212.000,63932,2,GY,1,100,0.427
1713788275.899561,402252.000,63932,2,GY,1,100,0.244
1713788275.939561,402292.000,63947,3,GY,1,100,0.671
1713788275.979562,402332.000,63947,3,GY,1,100,0.488
1713788276.019562,402372.000,63947,3,GY,1,100,-0.031
1713788276.059563,402412.000,63963,2,GY,1,100,-0.244
1713788276.099563,402452.000,63963,2,GY,1,100,-0.488
1713788276.139564,402492.000,63980,3,GY,1,100,0.153
1713788276.179564,402532.000,63980,3,GY,1,100,0.885
1713788276.219565,402572.000,63980,3,GY,1,100,0.427
1713788276.259566,402612.000,63997,2,GY,1,100,0.031
1713788276.299566,402652.000,63997,2,GY,1,100,-0.519
1713788276.339566,402692.000,64013,3,GY,1,100,0.031
1713788276.379567,402732.000,64013,3,GY,1,100,0.946
1713788276.419568,402772.000,64013,3,GY,1,100,0.488
1713788276.459568,402812.000,64028,3,GY,1,100,-0.244
1713788276.499569,402852.000,64028,3,GY,1,100,0.336
1713788276.539569,402892.000,64028,3,GY,1,100,1.221
1713788276.579570,402932.000,64045,2,GY,1,100,0.885
1713788276.619570,402972.000,64045,2,GY,1,100,0.214
1713788276.659571,403012.000,64062,3,GY,1,100,0.610
1713788276.699571,403052.000,64062,3,GY,1,100,0.916
1713788276.739572,403092.000,64062,3,GY,1,100,0.122
1713788276.779572,403132.000,64078,2,GY,1,100,1.892
1713788276.819573,403172.000,64078,2,GY,1,100,4.242
1713788276.859573,403212.000,64096,3,GY,1,100,4.028
1713788276.899574,403252.000,64096,3,GY,1,100,4.028
1713788276.939574,403292.000,64096,3,GY,1,100,4.028
1713788276.979575,403332.000,64114,2,GY,1,100,3.235
1713788277.019575,403372.000,64114,2,GY,1,100,2.991
1713788277.059576,403412.000,64131,3,GY,1,100,3.571
1713788277.099576,403452.000,64131,3,GY,1,100,2.319
1713788277.139577,403492.000,64131,3,GY,1,100,0.153
1713788277.186077,403538.500,64148,2,GY,1,100,-0.427
1713788277.232578,403585.000,64148,2,GY,1,100,0.549
1713788277.272578,403625.000,64163,3,GY,1,100,3.174
1713788277.312579,403665.000,64163,3,GY,1,100,3.601
1713788277.352580,403705.000,64163,3,GY,1,100,1.923
1713788277.392580,403745.000,64181,2,GY,1,100,0.366
1713788277.432580,403785.000,64181,2,GY,1,100,-1.129
1713788277.472581,403825.000,64198,3,GY,1,100,0.122
1713788277.512582,403865.000,64198,3,GY,1,100,1.099
1713788277.552582,403905.000,64198,3,GY,1,100,2.991
1713788277.592583,403945.000,64215,2,GY,1,100,2.716
1713788277.632583,403985.000,64215,2,GY,1,100,-1.129
1713788277.672584,404025.000,64231,3,GY,1,100,-3.174
1713788277.712584,404065.000,64231,3,GY,1,100,-2.289
1713788277.752585,404105.000,64231,3,GY,1,100,-2.930
1713788277.792585,404145.000,64246,2,GY,1,100,-4.242
1713788277.832586,404185.000,64246,2,GY,1,100,-2.380
1713788277.872586,404225.000,64264,3,GY,1,100,0.488
1713788277.912587,404265.000,64264,3,GY,1,100,2.289
1713788277.952587,404305.000,64264,3,GY,1,100,1.404
1713788277.992588,404345.000,64282,2,GY,1,100,-0.488
1713788278.032588,404385.000,64282,2,GY,1,100,-1.068
1713788278.072589,404425.000,64299,3,GY,1,100,0.671
1713788278.112589,404465.000,64299,3,GY,1,100,1.831
1713788278.152590,404505.000,64299,3,GY,1,100,-0.092
1713788278.192590,404545.000,64314,2,GY,1,100,-2.075
1713788278.232591,404585.000,64314,2,GY,1,100,-0.702
1713788278.272591,404625.000,64333,3,GY,1,100,1.678
1713788278.312592,404665.000,64333,3,GY,1,100,2.258
1713788278.352592,404705.000,64333,3,GY,1,100,0.702
1713788278.392593,404745.000,64349,3,GY,1,100,0.244
1713788278.432593,404785.000,64349,3,GY,1,100,1.862
1713788278.472594,404825.000,64349,3,GY,1,100,2.228
1713788278.512594,404865.000,64367,2,GY,1,100,0.763
1713788278.552595,404905.000,64367,2,GY,1,100,-0.061
1713788278.592595,404945.000,64383,3,GY,1,100,0.183
1713788278.632596,404985.000,64383,3,GY,1,100,-0.305
1713788278.672596,405025.000,64383,3,GY,1,100,-1.190
1713788278.712597,405065.000,64400,2,GY,1,100,-0.458
1713788278.752598,405105.000,64400,2,GY,1,100,1.434
1713788278.792598,405145.000,64416,3,GY,1,100,1.434
1713788278.832598,405185.000,64416,3,GY,1,100,0.122
1713788278.872599,405225.000,64416,3,GY,1,100,-0.702
1713788278.912600,405265.000,64441,3,GY,1,100,-0.366
1713788278.952600,405305.000,64441,3,GY,1,100,0.519
1713788278.992601,405345.000,64441,3,GY,1,100,0.488
1713788279.032601,405385.000,64459,3,GY,1,100,-0.458
1713788279.072602,405425.000,64459,3,GY,1,100,-0.183
1713788279.112602,405465.000,64459,3,GY,1,100,0.824
1713788279.152603,405505.000,64475,2,GY,1,100,0.397
1713788279.192603,405545.000,64475,2,GY,1,100,-0.458
1713788279.237270,405589.667,64491,3,GY,1,100,0.427
1713788279.281938,405634.333,64491,3,GY,1,100,0.916
1713788279.326605,405679.000,64491,3,GY,1,100,0.671
1713788279.366105,405718.500,64508,2,GY,1,100,0.641
1713788279.405606,405758.000,64508,2,GY,1,100,0.305
1713788279.445606,405798.000,64524,3,GY,1,100,0.580
1713788279.485607,405838.000,64524,3,GY,1,100,0.397
1713788279.525607,405878.000,64524,3,GY,1,100,-0.336
1713788279.565608,405918.000,64542,2,GY,1,100,0.885
1713788279.605608,405958.000,64542,2,GY,1,100,1.648
1713788279.645609,405998.000,64558,3,GY,1,100,0.031
1713788279.685610,406038.000,64558,3,GY,1,100,-0.458
1713788279.725610,406078.000,64558,3,GY,1,100,-0.092
1713788279.765610,406118.000,64575,2,GY,1,100,-0.031
1713788279.805611,406158.000,64575,2,GY,1,100,0.519
1713788279.845612,406198.000,64592,3,GY,1,100,0.427
1713788279.885612,406238.000,64592,3,GY,1,100,-0.641
1713788279.925612,406278.000,64592,3,GY,1,100,-0.397
1713788279.965613,406318.000,64609,2,GY,1,100,0.305
1713788280.005614,406358.000,64609,2,GY,1,100,0.580
1713788280.045614,406398.000,64623,3,GY,1,100,0.671
1713788280.085615,406438.000,64623,3,GY,1,100,-0.305
1713788280.125615,406478.000,64623,3,GY,1,100,-0.183
1713788280.165616,406518.000,64641,3,GY,1,100,0.732
1713788280.205616,406558.000,64641,3,GY,1,100,0.122
1713788280.245617,406598.000,64641,3,GY,1,100,-0.824
1713788280.285617,406638.000,64659,2,GY,1,100,-0.092
1713788280.325618,406678.000,64659,2,GY,1,100,1.343
1713788280.365618,406718.000,64676,3,GY,1,100,0.580
1713788280.405619,406758.000,64676,3,GY,1,100,-0.580
1713788280.445619,406798.000,64676,3,GY,1,100,0.031
1713788280.485620,406838.000,64692,2,GY,1,100,0.488
1713788280.525620,406878.000,64692,2,GY,1,100,0.305
1713788280.565621,406918.000,64710,3,GY,1,100,0.580
1713788280.605621,406958.000,64710,3,GY,1,100,0.305
1713788280.645622,406998.000,64710,3,GY,1,100,-0.031
1713788280.685622,407038.000,64726,2,GY,1,100,0.183
1713788280.725623,407078.000,64726,2,GY,1,100,0.275
1713788280.765623,407118.000,64743,3,GY,1,100,0.488
1713788280.805624,407158.000,64743,3,GY,1,100,0.702
1713788280.845624,407198.000,64743,3,GY,1,100,0.458
1713788280.885625,407238.000,64760,2,GY,1,100,0.092
1713788280.925625,407278.000,64760,2,GY,1,100,-0.153
1713788280.965626,407318.000,64777,3,GY,1,100,0.336
1713788281.005626,407358.000,64777,3,GY,1,100,1.251
1713788281.045627,407398.000,64777,3,GY,1,100,0.702
1713788281.085628,407438.000,64793,2,GY,1,100,-0.122
1713788281.125628,407478.000,64793,2,GY,1,100,0.671
1713788281.165628,407518.000,64811,3,GY,1,100,0.397
1713788281.205629,407558.000,64811,3,GY,1,100,-0.763
1713788281.245630,407598.000,64811,3,GY,1,100,-0.122
1713788281.292630,407645.000,64826,2,GY,1,100,1.007
1713788281.339631,407692.000,64826,2,GY,1,100,0.916
1713788281.379631,407732.000,64844,3,GY,1,100,-0.061
1713788281.419632,407772.000,64844,3,GY,1,100,-0.549
1713788281.459632,407812.000,64844,3,GY,1,100,-0.153
1713788281.499633,407852.000,64860,2,GY,1,100,-0.061
1713788281.539633,407892.000,64860,2,GY,1,100,0.580
1713788281.579634,407932.000,64878,3,GY,1,100,1.282
1713788281.619634,407972.000,64878,3,GY,1,100,-0.427
1713788281.659635,408012.000,64878,3,GY,1,100,-0.702
1713788281.699635,408052.000,64895,2,GY,1,100,1.190
1713788281.739636,408092.000,64895,2,GY,1,100,1.099
1713788281.779636,408132.000,64913,3,GY,1,100,-0.275
1713788281.819637,408172.000,64913,3,GY,1,100,-0.092
1713788281.859637,408212.000,64913,3,GY,1,100,0.305
1713788281.899638,408252.000,64930,2,GY,1,100,0.214
1713788281.939638,408292.000,64930,2,GY,1,100,0.336
1713788281.979639,408332.000,64947,3,GY,1,100,0.427
1713788282.019639,408372.000,64947,3,GY,1,100,-0.031
1713788282.059640,408412.000,64947,3,GY,1,100,0.305
1713788282.099640,408452.000,64963,2,GY,1,100,0.275
1713788282.139641,408492.000,64963,2,GY,1,100,-0.336
1713788282.179641,408532.000,64979,3,GY,1,100,0.885
1713788282.219642,408572.000,64979,3,GY,1,100,1.648
1713788282.259643,408612.000,64979,3,GY,1,100,-0.580
1713788282.299643,408652.000,64995,2,GY,1,100,-1.007
1713788282.339643,408692.000,64995,2,GY,1,100,0.183
1713788282.379644,408732.000,65012,3,GY,1,100,0.183
1713788282.419645,408772.000,65012,3,GY,1,100,1.221
1713788282.459645,408812.000,65012,3,GY,1,100,0.458
1713788282.499645,408852.000,65029,2,GY,1,100,0.092
1713788282.539646,408892.000,65029,2,GY,1,100,0.916
1713788282.579647,408932.000,65044,3,GY,1,100,1.038
1713788282.619647,408972.000,65044,3,GY,1,100,0.031
1713788282.659648,409012.000,65044,3,GY,1,100,1.221
1713788282.699648,409052.000,65062,3,GY,1,100,1.190
1713788282.739649,409092.000,65062,3,GY,1,100,0.305
1713788282.779649,409132.000,65062,3,GY,1,100,0.305
1713788282.819650,409172.000,65079,2,GY,1,100,-0.031
1713788282.859650,409212.000,65079,2,GY,1,100,-0.763
1713788282.899651,409252.000,65096,3,GY,1,100,-0.885
1713788282.939651,409292.000,65096,3,GY,1,100,-0.702
1713788282.979652,409332.000,65096,3,GY,1,100,-0.153
1713788283.019652,409372.000,65111,2,GY,1,100,-0.458
1713788283.059653,409412.000,65111,2,GY,1,100,0.580
1713788283.099653,409452.000,65127,3,GY,1,100,1.068
1713788283.139654,409492.000,65127,3,GY,1,100,1.740
1713788283.179654,409532.000,65127,3,GY,1,100,1.434
1713788283.219655,409572.000,65147,2,GY,1,100,0.397
1713788283.259655,409612.000,65147,2,GY,1,100,1.556
1713788283.299656,409652.000,65163,2,GY,1,100,3.052
1713788283.339656,409692.000,65163,2,GY,1,100,2.686
1713788283.383990,409736.333,65178,3,GY,1,100,2.350
1713788283.428324,409780.667,65178,3,GY,1,100,0.122
1713788283.472658,409825.000,65178,3,GY,1,100,-1.099
1713788283.512659,409865.000,65195,2,GY,1,100,-0.610
1713788283.552659,409905.000,65195,2,GY,1,100,-0.793
1713788283.592660,409945.000,65212,3,GY,1,100,-2.045
1713788283.632660,409985.000,65212,3,GY,1,100,-2.838
1713788283.672661,410025.000,65212,3,GY,1,100,0.641
1713788283.712661,410065.000,65230,3,GY,1,100,2.930
1713788283.752662,410105.000,65230,3,GY,1,100,2.167
1713788283.792662,410145.000,65230,3,GY,1,100,1.495
1713788283.832663,410185.000,65246,2,GY,1,100,2.472
1713788283.872663,410225.000,65246,2,GY,1,100,3.235
1713788283.912664,410265.000,65262,3,GY,1,100,2.655
1713788283.952664,410305.000,65262,3,GY,1,100,1.007
1713788283.992665,410345.000,65262,3,GY,1,100,-0.732
1713788284.032665,410385.000,65284,3,GY,1,100,-0.580
1713788284.072666,410425.000,65284,3,GY,1,100,0.122
1713788284.112666,410465.000,65284,3,GY,1,100,-0.641
1713788284.152667,410505.000,65301,3,GY,1,100,-1.221
1713788284.192667,410545.000,65301,3,GY,1,100,-0.671
1713788284.232668,410585.000,65301,3,GY,1,100,-0.580
1713788284.272668,410625.000,65318,2,GY,1,100,-0.610
1713788284.312669,410665.000,65318,2,GY,1,100,-1.007
1713788284.352669,410705.000,65334,3,GY,1,100,0.214
1713788284.392670,410745.000,65334,3,GY,1,100,1.007
1713788284.432670,410785.000,65334,3,GY,1,100,1.343
1713788284.472671,410825.000,65349,2,GY,1,100,2.014
1713788284.512671,410865.000,65349,2,GY,1,100,1.526
1713788284.552672,410905.000,65366,3,GY,1,100,0.122
1713788284.592672,410945.000,65366,3,GY,1,100,0.366
1713788284.632673,410985.000,65366,3,GY,1,100,1.892
1713788284.672673,411025.000,65385,2,GY,1,100,1.862
1713788284.712674,411065.000,65385,2,GY,1,100,0.977
1713788284.752675,411105.000,65401,3,GY,1,100,0.092
1713788284.792675,411145.000,65401,3,GY,1,100,-0.214
1713788284.832675,411185.000,65401,3,GY,1,100,-0.061
1713788284.872676,411225.000,65417,2,GY,1,100,-0.641
1713788284.912677,411265.000,65417,2,GY,1,100,-1.251
1713788284.952677,411305.000,65433,3,GY,1,100,-0.519
1713788284.992677,411345.000,65433,3,GY,1,100,-0.488
1713788285.032678,411385.000,65433,3,GY,1,100,-1.648
1713788285.072679,411425.000,65450,3,GY,1,100,-1.617
1713788285.112679,411465.000,65450,3,GY,1,100,-1.129
1713788285.152680,411505.000,65450,3,GY,1,100,-1.892
1713788285.192680,411545.000,65467,2,GY,1,100,-0.854
1713788285.232681,411585.000,65467,2,GY,1,100,0.092
1713788285.279181,411631.500,65486,2,GY,1,100,-1.312
1713788285.325682,411678.000,65486,2,GY,1,100,-1.495
1713788285.365682,411718.000,65502,3,GY,1,100,0.854
1713788285.405683,411758.000,65502,3,GY,1,100,0.549
1713788285.445683,411798.000,65502,3,GY,1,100,-0.641
1713788285.485684,411838.000,65519,2,GY,1,100,-0.122
1713788285.525684,411878.000,65519,2,GY,1,100,-0.305
1713788285.565685,411918.000,0,3,GY,1,100,-0.397
1713788285.605685,411958.000,0,3,GY,1,100,0.244
1713788285.645686,411998.000,0,3,GY,1,100,-0.092
1713788285.685686,412038.000,16,2,GY,1,100,-0.946
1713788285.725687,412078.000,16,2,GY,1,100,-0.519
1713788285.765687,412118.000,31,3,GY,1,100,0.549
1713788285.805688,412158.000,31,3,GY,1,100,-0.122
1713788285.845689,412198.000,31,3,GY,1,100,-1.648
1713788285.885689,412238.000,49,2,GY,1,100,-1.129
1713788285.925689,412278.000,49,2,GY,1,100,-0.153
1713788285.965690,412318.000,65,3,GY,1,100,0.122
1713788286.005691,412358.000,65,3,GY,1,100,0.458
1713788286.045691,412398.000,65,3,GY,1,100,0.641
1713788286.085692,412438.000,82,3,GY,1,100,0.122
1713788286.125692,412478.000,82,3,GY,1,100,0.671
1713788286.165693,412518.000,82,3,GY,1,100,1.434
1713788286.205693,412558.000,101,2,GY,1,100,1.495
1713788286.245694,412598.000,101,2,GY,1,100,2.289
1713788286.285694,412638.000,118,3,GY,1,100,2.930
1713788286.325695,412678.000,118,3,GY,1,100,1.923
1713788286.365695,412718.000,118,3,GY,1,100,0.458
1713788286.405696,412758.000,134,2,GY,1,100,-0.275
1713788286.445696,412798.000,134,2,GY,1,100,0.061
1713788286.485697,412838.000,152,3,GY,1,100,1.007
1713788286.525697,412878.000,152,3,GY,1,100,0.122
1713788286.565698,412918.000,152,3,GY,1,100,-0.488
1713788286.605698,412958.000,168,2,GY,1,100,-0.092
1713788286.645699,412998.000,168,2,GY,1,100,0.793
1713788286.685699,413038.000,185,3,GY,1,100,1.343
1713788286.725700,413078.000,185,3,GY,1,100,0.458
1713788286.765700,413118.000,185,3,GY,1,100,-0.275
1713788286.805701,413158.000,201,2,GY,1,100,0.244
1713788286.845701,413198.000,201,2,GY,1,100,0.366
1713788286.885702,413238.000,221,3,GY,1,100,0.671
1713788286.925702,413278.000,221,3,GY,1,100,0.977
1713788286.965703,413318.000,221,3,GY,1,100,-0.122
1713788287.005703,413358.000,235,2,GY,1,100,-0.336
